,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,x,y
17189,17167.0,16979.0,17078.0,613,525
17190,17168.0,16980.0,17079.0,613,525
17191,17169.0,16981.0,17080.0,611,525
17192,17170.0,16982.0,17081.0,608,527
17193,17171.0,16983.0,17082.0,606,527
17194,17172.0,16984.0,17083.0,605,527
17195,17173.0,16985.0,17084.0,602,528
17196,17174.0,16986.0,17085.0,601,528
17197,17175.0,16987.0,17086.0,600,528
17198,17176.0,16988.0,17087.0,600,528
17199,17177.0,16989.0,17088.0,599,529
17200,17178.0,16990.0,17089.0,599,529
17201,17179.0,16991.0,17090.0,598,530
17202,17180.0,16992.0,17091.0,596,530
17203,17181.0,16993.0,17092.0,594,532
17204,17182.0,16994.0,17093.0,590,534
17205,17183.0,16995.0,17094.0,588,535
17206,17184.0,16996.0,17095.0,586,536
17207,17185.0,16997.0,17096.0,585,537
17208,17186.0,16998.0,17097.0,583,538
17209,17187.0,16999.0,17098.0,581,538
17210,17188.0,17000.0,17099.0,580,539
17211,17189.0,17001.0,17100.0,580,540
17212,17190.0,17002.0,17101.0,579,540
17213,17191.0,17003.0,17102.0,579,541
17214,17192.0,17004.0,17103.0,578,541
17215,17193.0,17005.0,17104.0,577,541
17216,17194.0,17006.0,17105.0,576,543
17217,17195.0,17007.0,17106.0,575,544
17218,17196.0,17008.0,17107.0,573,546
17219,17197.0,17009.0,17108.0,570,549
17220,17198.0,17010.0,17109.0,568,550
17221,17199.0,17011.0,17110.0,567,550
17222,17200.0,17012.0,17111.0,566,550
17223,17201.0,17013.0,17112.0,565,551
17224,17202.0,17014.0,17113.0,564,551
17225,17203.0,17015.0,17114.0,562,553
17226,17204.0,17016.0,17115.0,562,553
17227,17205.0,17017.0,17116.0,562,553
17228,17206.0,17018.0,17117.0,561,554
17229,17207.0,17019.0,17118.0,560,555
17230,17208.0,17020.0,17119.0,559,556
17231,17209.0,17021.0,17120.0,558,556
17232,17210.0,17022.0,17121.0,557,556
17233,17211.0,17023.0,17122.0,556,556
17234,17212.0,17024.0,17123.0,555,559
17235,17213.0,17025.0,17124.0,545,565
17236,17214.0,17026.0,17125.0,541,568
17237,17215.0,17027.0,17126.0,540,568
17238,17216.0,17028.0,17127.0,540,568
17239,17217.0,17029.0,17128.0,540,569
17240,17218.0,17030.0,17129.0,540,569
17241,17219.0,17031.0,17130.0,540,569
17242,17220.0,17032.0,17131.0,540,569
17243,17221.0,17033.0,17132.0,540,570
17244,17222.0,17034.0,17133.0,540,570
17245,17223.0,17035.0,17134.0,540,571
17246,17224.0,17036.0,17135.0,540,573
17247,17225.0,17037.0,17136.0,540,575
17248,17226.0,17038.0,17137.0,540,575
17249,17227.0,17039.0,17138.0,540,575
17250,17228.0,17040.0,17139.0,539,576
17251,17229.0,17041.0,17140.0,539,576
17252,17230.0,17042.0,17141.0,538,576
17253,17231.0,17043.0,17142.0,538,576
17254,17232.0,17044.0,17143.0,537,576
17255,17233.0,17045.0,17144.0,535,577
17256,17234.0,17046.0,17145.0,535,577
17257,17235.0,17047.0,17146.0,535,577
17258,17236.0,17048.0,17147.0,535,577
17259,17237.0,17049.0,17148.0,535,577
17260,17238.0,17050.0,17149.0,535,577
17261,17239.0,17051.0,17150.0,535,577
17262,17240.0,17052.0,17151.0,535,577
17263,17241.0,17053.0,17152.0,535,577
17264,17242.0,17054.0,17153.0,535,577
17265,17243.0,17055.0,17154.0,534,578
17266,17244.0,17056.0,17155.0,531,585
17267,17245.0,17057.0,17156.0,530,586
17268,17246.0,17058.0,17157.0,530,588
17269,17247.0,17059.0,17158.0,529,588
17270,17248.0,17060.0,17159.0,529,588
17271,17249.0,17061.0,17160.0,528,588
17272,17250.0,17062.0,17161.0,528,588
17273,17251.0,17063.0,17162.0,528,588
17274,17252.0,17064.0,17163.0,528,588
17275,17253.0,17065.0,17164.0,528,588
17276,17254.0,17066.0,17165.0,528,588
17277,17255.0,17067.0,17166.0,528,588
17278,17256.0,17068.0,17167.0,528,588
17279,17257.0,17069.0,17168.0,528,588
17280,17258.0,17070.0,17169.0,528,588
17281,17259.0,17071.0,17170.0,528,588
17282,17260.0,17072.0,17171.0,528,588
17283,17261.0,17073.0,17172.0,528,588
17284,17262.0,17074.0,17173.0,528,588
17285,17263.0,17075.0,17174.0,528,588
17286,17264.0,17076.0,17175.0,528,588
17287,17265.0,17077.0,17176.0,528,588
17288,17266.0,17078.0,17177.0,528,588
17289,17267.0,17079.0,17178.0,528,588
17290,17268.0,17080.0,17179.0,528,587
17291,17269.0,17081.0,17180.0,529,586
17292,17270.0,17082.0,17181.0,530,585
17293,17271.0,17083.0,17182.0,530,584
17294,17272.0,17084.0,17183.0,531,583
17295,17273.0,17085.0,17184.0,532,583
17296,17274.0,17086.0,17185.0,532,583
17297,17275.0,17087.0,17186.0,532,583
17298,17276.0,17088.0,17187.0,532,583
17299,17277.0,17089.0,17188.0,532,583
17300,17278.0,17090.0,17189.0,532,583
17301,17279.0,17091.0,17190.0,532,583
17302,17280.0,17092.0,17191.0,532,583
17303,17281.0,17093.0,17192.0,532,583
17304,17282.0,17094.0,17193.0,532,583
17305,17283.0,17095.0,17194.0,532,583
17306,17284.0,17096.0,17195.0,532,583
17307,17285.0,17097.0,17196.0,532,583
17308,17286.0,17098.0,17197.0,532,583
17309,17287.0,17099.0,17198.0,532,583
17310,17288.0,17100.0,17199.0,532,583
17311,17289.0,17101.0,17200.0,532,583
17312,17290.0,17102.0,17201.0,532,583
17313,17291.0,17103.0,17202.0,532,583
17314,17292.0,17104.0,17203.0,532,583
17315,17293.0,17105.0,17204.0,532,583
17316,17294.0,17106.0,17205.0,532,583
17317,17295.0,17107.0,17206.0,532,583
17318,17296.0,17108.0,17207.0,532,583
17319,17297.0,17109.0,17208.0,532,583
17320,17298.0,17110.0,17209.0,532,583
17321,17299.0,17111.0,17210.0,532,583
17322,17300.0,17112.0,17211.0,532,583
17323,17301.0,17113.0,17212.0,532,583
17324,17302.0,17114.0,17213.0,532,583
17325,17303.0,17115.0,17214.0,532,583
17326,17304.0,17116.0,17215.0,532,583
17327,17305.0,17117.0,17216.0,532,583
17328,17306.0,17118.0,17217.0,532,583
17329,17307.0,17119.0,17218.0,532,583
17330,17308.0,17120.0,17219.0,532,583
17331,17309.0,17121.0,17220.0,532,583
17332,17310.0,17122.0,17221.0,532,583
17333,17311.0,17123.0,17222.0,532,583
17334,17312.0,17124.0,17223.0,532,583
17335,17313.0,17125.0,17224.0,532,583
17336,17314.0,17126.0,17225.0,532,583
17337,17315.0,17127.0,17226.0,532,583
17338,17316.0,17128.0,17227.0,532,583
17339,17317.0,17129.0,17228.0,531,583
17340,17318.0,17130.0,17229.0,531,583
17341,17319.0,17131.0,17230.0,531,583
17342,17320.0,17132.0,17231.0,531,583
17343,17321.0,17133.0,17232.0,531,583
17344,17322.0,17134.0,17233.0,531,583
17345,17323.0,17135.0,17234.0,531,583
17346,17324.0,17136.0,17235.0,531,583
17347,17325.0,17137.0,17236.0,531,583
17348,17326.0,17138.0,17237.0,531,583
17349,17327.0,17139.0,17238.0,531,583
17350,17328.0,17140.0,17239.0,531,583
17351,17329.0,17141.0,17240.0,531,583
17352,17330.0,17142.0,17241.0,531,583
17353,17331.0,17143.0,17242.0,531,583
17354,17332.0,17144.0,17243.0,531,583
17355,17333.0,17145.0,17244.0,531,583
17356,17334.0,17146.0,17245.0,531,583
17357,17335.0,17147.0,17246.0,531,583
17358,17336.0,17148.0,17247.0,531,583
17359,17337.0,17149.0,17248.0,531,583
17360,17338.0,17150.0,17249.0,531,583
17361,17339.0,17151.0,17250.0,531,583
17362,17340.0,17152.0,17251.0,531,583
17363,17341.0,17153.0,17252.0,531,583
17364,17342.0,17154.0,17253.0,531,583
17365,17343.0,17155.0,17254.0,531,583
17366,17344.0,17156.0,17255.0,531,583
17367,17345.0,17157.0,17256.0,531,583
17368,17346.0,17158.0,17257.0,531,583
17369,17347.0,17159.0,17258.0,531,583
17370,17348.0,17160.0,17259.0,531,583
17371,17349.0,17161.0,17260.0,531,583
17372,17350.0,17162.0,17261.0,531,583
17373,17351.0,17163.0,17262.0,531,583
17374,17352.0,17164.0,17263.0,531,583
17375,17353.0,17165.0,17264.0,531,583
17376,17354.0,17166.0,17265.0,531,583
17377,17355.0,17167.0,17266.0,531,583
17378,17356.0,17168.0,17267.0,531,583
17379,17357.0,17169.0,17268.0,531,583
17380,17358.0,17170.0,17269.0,531,583
17381,17359.0,17171.0,17270.0,531,583
17382,17360.0,17172.0,17271.0,531,583
17383,17361.0,17173.0,17272.0,531,583
17384,17362.0,17174.0,17273.0,531,583
17385,17363.0,17175.0,17274.0,531,583
17386,17364.0,17176.0,17275.0,531,583
17387,17365.0,17177.0,17276.0,531,583
17388,17366.0,17178.0,17277.0,531,583
17389,17367.0,17179.0,17278.0,531,583
17390,17368.0,17180.0,17279.0,531,583
17391,17369.0,17181.0,17280.0,531,580
17392,17370.0,17182.0,17281.0,532,569
17393,17371.0,17183.0,17282.0,532,567
17394,17372.0,17184.0,17283.0,532,567
17395,17373.0,17185.0,17284.0,532,566
17396,17374.0,17186.0,17285.0,532,563
17397,17375.0,17187.0,17286.0,531,555
17398,17376.0,17188.0,17287.0,527,548
17399,17377.0,17189.0,17288.0,526,544
17400,17378.0,17190.0,17289.0,525,541
17401,17379.0,17191.0,17290.0,525,538
17402,17380.0,17192.0,17291.0,525,538
17403,17381.0,17193.0,17292.0,525,538
17404,17382.0,17194.0,17293.0,525,537
17405,17383.0,17195.0,17294.0,525,537
17406,17384.0,17196.0,17295.0,525,537
17407,17385.0,17197.0,17296.0,526,529
17408,17386.0,17198.0,17297.0,526,526
17409,17387.0,17199.0,17298.0,526,525
17410,17388.0,17200.0,17299.0,527,521
17411,17389.0,17201.0,17300.0,527,519
17412,17390.0,17202.0,17301.0,527,519
17413,17391.0,17203.0,17302.0,527,519
17414,17392.0,17204.0,17303.0,527,516
17415,17393.0,17205.0,17304.0,527,515
17416,17394.0,17206.0,17305.0,527,515
17417,17395.0,17207.0,17306.0,528,510
17418,17396.0,17208.0,17307.0,528,507
17419,17397.0,17209.0,17308.0,528,506
17420,17398.0,17210.0,17309.0,528,506
17421,17399.0,17211.0,17310.0,528,506
17422,17400.0,17212.0,17311.0,528,505
17423,17401.0,17213.0,17312.0,527,502
17424,17402.0,17214.0,17313.0,527,501
17425,17403.0,17215.0,17314.0,527,499
17426,17404.0,17216.0,17315.0,527,499
17427,17405.0,17217.0,17316.0,527,498
17428,17406.0,17218.0,17317.0,527,497
17429,17407.0,17219.0,17318.0,526,495
17430,17408.0,17220.0,17319.0,526,491
17431,17409.0,17221.0,17320.0,527,489
17432,17410.0,17222.0,17321.0,527,489
17433,17411.0,17223.0,17322.0,527,489
17434,17412.0,17224.0,17323.0,527,488
17435,17413.0,17225.0,17324.0,527,488
17436,17414.0,17226.0,17325.0,527,488
17437,17415.0,17227.0,17326.0,527,487
17438,17416.0,17228.0,17327.0,527,486
17439,17417.0,17229.0,17328.0,527,485
17440,17418.0,17230.0,17329.0,527,484
17441,17419.0,17231.0,17330.0,527,479
17442,17420.0,17232.0,17331.0,527,476
17443,17421.0,17233.0,17332.0,527,474
17444,17422.0,17234.0,17333.0,526,470
17445,17423.0,17235.0,17334.0,526,468
17446,17424.0,17236.0,17335.0,526,466
17447,17425.0,17237.0,17336.0,526,465
17448,17426.0,17238.0,17337.0,526,464
17449,17427.0,17239.0,17338.0,526,464
17450,17428.0,17240.0,17339.0,526,462
17451,17429.0,17241.0,17340.0,527,461
17452,17430.0,17242.0,17341.0,527,459
17453,17431.0,17243.0,17342.0,527,457
17454,17432.0,17244.0,17343.0,528,454
17455,17433.0,17245.0,17344.0,528,452
17456,17434.0,17246.0,17345.0,529,447
17457,17435.0,17247.0,17346.0,530,444
17458,17436.0,17248.0,17347.0,530,441
17459,17437.0,17249.0,17348.0,530,439
17460,17438.0,17250.0,17349.0,530,436
17461,17439.0,17251.0,17350.0,530,436
17462,17440.0,17252.0,17351.0,530,434
17463,17441.0,17253.0,17352.0,530,433
17464,17442.0,17254.0,17353.0,530,431
17465,17443.0,17255.0,17354.0,531,430
17466,17444.0,17256.0,17355.0,531,430
17467,17445.0,17257.0,17356.0,531,430
17468,17446.0,17258.0,17357.0,531,430
17469,17447.0,17259.0,17358.0,531,429
17470,17448.0,17260.0,17359.0,531,429
17471,17449.0,17261.0,17360.0,533,427
17472,17450.0,17262.0,17361.0,533,427
17473,17451.0,17263.0,17362.0,533,427
17474,17452.0,17264.0,17363.0,533,427
17475,17453.0,17265.0,17364.0,533,426
17476,17454.0,17266.0,17365.0,537,418
17477,17455.0,17267.0,17366.0,538,415
17478,17456.0,17268.0,17367.0,539,413
17479,17457.0,17269.0,17368.0,539,412
17480,17458.0,17270.0,17369.0,539,412
17481,17459.0,17271.0,17370.0,540,412
17482,17460.0,17272.0,17371.0,540,412
17483,17461.0,17273.0,17372.0,541,411
17484,17462.0,17274.0,17373.0,542,410
17485,17463.0,17275.0,17374.0,542,407
17486,17464.0,17276.0,17375.0,543,406
17487,17465.0,17277.0,17376.0,543,405
17488,17466.0,17278.0,17377.0,543,404
17489,17467.0,17279.0,17378.0,543,403
17490,17468.0,17280.0,17379.0,543,402
17491,17469.0,17281.0,17380.0,543,402
17492,17470.0,17282.0,17381.0,543,401
17493,17471.0,17283.0,17382.0,543,400
17494,17472.0,17284.0,17383.0,543,400
17495,17473.0,17285.0,17384.0,543,400
17496,17474.0,17286.0,17385.0,542,401
17497,17475.0,17287.0,17386.0,537,414
17498,17476.0,17288.0,17387.0,536,424
17499,17477.0,17289.0,17388.0,537,433
17500,17478.0,17290.0,17389.0,538,438
17501,17479.0,17291.0,17390.0,540,447
17502,17480.0,17292.0,17391.0,542,453
17503,17481.0,17293.0,17392.0,543,455
17504,17482.0,17294.0,17393.0,545,459
17505,17483.0,17295.0,17394.0,548,462
17506,17484.0,17296.0,17395.0,549,467
17507,17485.0,17297.0,17396.0,550,472
17508,17486.0,17298.0,17397.0,551,476
17509,17487.0,17299.0,17398.0,551,482
17510,17488.0,17300.0,17399.0,552,486
17511,17489.0,17301.0,17400.0,553,492
17512,17490.0,17302.0,17401.0,554,497
17513,17491.0,17303.0,17402.0,556,504
17514,17492.0,17304.0,17403.0,557,510
17515,17493.0,17305.0,17404.0,558,515
17516,17494.0,17306.0,17405.0,559,519
17517,17495.0,17307.0,17406.0,560,522
17518,17496.0,17308.0,17407.0,561,525
17519,17497.0,17309.0,17408.0,561,526
17520,17498.0,17310.0,17409.0,562,529
17521,17499.0,17311.0,17410.0,563,531
17522,17500.0,17312.0,17411.0,563,534
17523,17501.0,17313.0,17412.0,564,536
17524,17502.0,17314.0,17413.0,565,543
17525,17503.0,17315.0,17414.0,567,550
17526,17504.0,17316.0,17415.0,572,554
17527,17505.0,17317.0,17416.0,577,557
17528,17506.0,17318.0,17417.0,590,564
17529,17507.0,17319.0,17418.0,605,570
17530,17508.0,17320.0,17419.0,618,572
17531,17509.0,17321.0,17420.0,630,573
17532,17510.0,17322.0,17421.0,642,574
17533,17511.0,17323.0,17422.0,649,576
17534,17512.0,17324.0,17423.0,654,577
17535,17513.0,17325.0,17424.0,661,580
17536,17514.0,17326.0,17425.0,666,584
17537,17515.0,17327.0,17426.0,667,586
17538,17516.0,17328.0,17427.0,670,587
17539,17517.0,17329.0,17428.0,673,590
17540,17518.0,17330.0,17429.0,677,596
17541,17519.0,17331.0,17430.0,679,599
17542,17520.0,17332.0,17431.0,682,603
17543,17521.0,17333.0,17432.0,689,607
17544,17522.0,17334.0,17433.0,691,610
17545,17523.0,17335.0,17434.0,703,625
17546,17524.0,17336.0,17435.0,709,633
17547,17525.0,17337.0,17436.0,710,635
17548,17526.0,17338.0,17437.0,710,637
17549,17527.0,17339.0,17438.0,708,638
17550,17528.0,17340.0,17439.0,707,642
17551,17529.0,17341.0,17440.0,706,645
17552,17530.0,17342.0,17441.0,705,648
17553,17531.0,17343.0,17442.0,705,652
17554,17532.0,17344.0,17443.0,704,656
17555,17533.0,17345.0,17444.0,704,661
17556,17534.0,17346.0,17445.0,704,663
17557,17535.0,17347.0,17446.0,704,666
17558,17536.0,17348.0,17447.0,704,670
17559,17537.0,17349.0,17448.0,704,671
17560,17538.0,17350.0,17449.0,704,675
17561,17539.0,17351.0,17450.0,705,679
17562,17540.0,17352.0,17451.0,705,681
17563,17541.0,17353.0,17452.0,705,681
17564,17542.0,17354.0,17453.0,706,681
17565,17543.0,17355.0,17454.0,706,681
17566,17544.0,17356.0,17455.0,706,682
17567,17545.0,17357.0,17456.0,706,682
17568,17546.0,17358.0,17457.0,708,686
17569,17547.0,17359.0,17458.0,709,689
17570,17548.0,17360.0,17459.0,711,694
17571,17549.0,17361.0,17460.0,712,697
17572,17550.0,17362.0,17461.0,713,698
17573,17551.0,17363.0,17462.0,714,698
17574,17552.0,17364.0,17463.0,714,701
17575,17553.0,17365.0,17464.0,714,703
17576,17554.0,17366.0,17465.0,714,706
17577,17555.0,17367.0,17466.0,714,706
17578,17556.0,17368.0,17467.0,715,706
17579,17557.0,17369.0,17468.0,715,706
17580,17558.0,17370.0,17469.0,715,706
17581,17559.0,17371.0,17470.0,712,700
17582,17560.0,17372.0,17471.0,712,697
17583,17561.0,17373.0,17472.0,712,689
17584,17562.0,17374.0,17473.0,713,685
17585,17563.0,17375.0,17474.0,714,682
17586,17564.0,17376.0,17475.0,715,680
17587,17565.0,17377.0,17476.0,716,679
17588,17566.0,17378.0,17477.0,718,678
17589,17567.0,17379.0,17478.0,718,677
17590,17568.0,17380.0,17479.0,718,677
17591,17569.0,17381.0,17480.0,718,677
17592,17570.0,17382.0,17481.0,718,677
17593,17571.0,17383.0,17482.0,718,677
17594,17572.0,17384.0,17483.0,718,677
17595,17573.0,17385.0,17484.0,718,677
17596,17574.0,17386.0,17485.0,719,675
17597,17575.0,17387.0,17486.0,719,673
17598,17576.0,17388.0,17487.0,719,669
17599,17577.0,17389.0,17488.0,718,667
17600,17578.0,17390.0,17489.0,718,665
17601,17579.0,17391.0,17490.0,718,663
17602,17580.0,17392.0,17491.0,718,663
17603,17581.0,17393.0,17492.0,718,663
17604,17582.0,17394.0,17493.0,718,662
17605,17583.0,17395.0,17494.0,717,662
17606,17584.0,17396.0,17495.0,717,662
17607,17585.0,17397.0,17496.0,716,659
17608,17586.0,17398.0,17497.0,715,656
17609,17587.0,17399.0,17498.0,715,655
17610,17588.0,17400.0,17499.0,714,654
17611,17589.0,17401.0,17500.0,714,654
17612,17590.0,17402.0,17501.0,714,654
17613,17591.0,17403.0,17502.0,714,653
17614,17592.0,17404.0,17503.0,714,653
17615,17593.0,17405.0,17504.0,714,653
17616,17594.0,17406.0,17505.0,714,653
17617,17595.0,17407.0,17506.0,714,653
17618,17596.0,17408.0,17507.0,714,653
17619,17597.0,17409.0,17508.0,714,653
17620,17598.0,17410.0,17509.0,714,653
17621,17599.0,17411.0,17510.0,714,653
17622,17600.0,17412.0,17511.0,715,651
17623,17601.0,17413.0,17512.0,718,647
17624,17602.0,17414.0,17513.0,721,638
17625,17603.0,17415.0,17514.0,725,634
17626,17604.0,17416.0,17515.0,727,629
17627,17605.0,17417.0,17516.0,729,626
17628,17606.0,17418.0,17517.0,730,625
17629,17607.0,17419.0,17518.0,730,624
17630,17608.0,17420.0,17519.0,730,624
17631,17609.0,17421.0,17520.0,730,624
17632,17610.0,17422.0,17521.0,730,624
17633,17611.0,17423.0,17522.0,730,624
17634,17612.0,17424.0,17523.0,730,624
17635,17613.0,17425.0,17524.0,730,624
17636,17614.0,17426.0,17525.0,730,624
17637,17615.0,17427.0,17526.0,730,624
17638,17616.0,17428.0,17527.0,730,624
17639,17617.0,17429.0,17528.0,730,623
17640,17618.0,17430.0,17529.0,730,621
17641,17619.0,17431.0,17530.0,725,620
17642,17620.0,17432.0,17531.0,710,619
17643,17621.0,17433.0,17532.0,693,624
17644,17622.0,17434.0,17533.0,670,627
17645,17623.0,17435.0,17534.0,655,634
17646,17624.0,17436.0,17535.0,646,635
17647,17625.0,17437.0,17536.0,639,635
17648,17626.0,17438.0,17537.0,627,634
17649,17627.0,17439.0,17538.0,591,631
17650,17628.0,17440.0,17539.0,564,625
17651,17629.0,17441.0,17540.0,548,622
17652,17630.0,17442.0,17541.0,547,622
17653,17631.0,17443.0,17542.0,546,623
17654,17632.0,17444.0,17543.0,545,623
17655,17633.0,17445.0,17544.0,545,623
17656,17634.0,17446.0,17545.0,545,623
17657,17635.0,17447.0,17546.0,539,610
17658,17636.0,17448.0,17547.0,528,594
17659,17637.0,17449.0,17548.0,524,587
17660,17638.0,17450.0,17549.0,522,585
17661,17639.0,17451.0,17550.0,520,582
17662,17640.0,17452.0,17551.0,514,573
17663,17641.0,17453.0,17552.0,508,561
17664,17642.0,17454.0,17553.0,504,555
17665,17643.0,17455.0,17554.0,501,548
17666,17644.0,17456.0,17555.0,492,541
17667,17645.0,17457.0,17556.0,483,534
17668,17646.0,17458.0,17557.0,470,524
17669,17647.0,17459.0,17558.0,462,516
17670,17648.0,17460.0,17559.0,459,512
17671,17649.0,17461.0,17560.0,456,508
17672,17650.0,17462.0,17561.0,452,502
17673,17651.0,17463.0,17562.0,447,495
17674,17652.0,17464.0,17563.0,443,492
17675,17653.0,17465.0,17564.0,435,484
17676,17654.0,17466.0,17565.0,430,478
17677,17655.0,17467.0,17566.0,423,474
17678,17656.0,17468.0,17567.0,420,473
17679,17657.0,17469.0,17568.0,419,472
17680,17658.0,17470.0,17569.0,417,470
17681,17659.0,17471.0,17570.0,414,468
17682,17660.0,17472.0,17571.0,413,466
17683,17661.0,17473.0,17572.0,408,463
17684,17662.0,17474.0,17573.0,407,460
17685,17663.0,17475.0,17574.0,402,452
17686,17664.0,17476.0,17575.0,393,446
17687,17665.0,17477.0,17576.0,386,439
17688,17666.0,17478.0,17577.0,375,431
17689,17667.0,17479.0,17578.0,364,426
17690,17668.0,17480.0,17579.0,358,423
17691,17669.0,17481.0,17580.0,351,417
17692,17670.0,17482.0,17581.0,345,414
17693,17671.0,17483.0,17582.0,341,410
17694,17672.0,17484.0,17583.0,334,405
17695,17673.0,17485.0,17584.0,326,402
17696,17674.0,17486.0,17585.0,314,396
17697,17675.0,17487.0,17586.0,300,389
17698,17676.0,17488.0,17587.0,293,384
17699,17677.0,17489.0,17588.0,290,380
17700,17678.0,17490.0,17589.0,286,378
17701,17679.0,17491.0,17590.0,279,372
17702,17680.0,17492.0,17591.0,272,366
17703,17681.0,17493.0,17592.0,263,359
17704,17682.0,17494.0,17593.0,252,352
17705,17683.0,17495.0,17594.0,242,345
17706,17684.0,17496.0,17595.0,237,341
17707,17685.0,17497.0,17596.0,230,335
17708,17686.0,17498.0,17597.0,225,331
17709,17687.0,17499.0,17598.0,222,327
17710,17688.0,17500.0,17599.0,220,324
17711,17689.0,17501.0,17600.0,215,321
17712,17690.0,17502.0,17601.0,209,315
17713,17691.0,17503.0,17602.0,202,308
17714,17692.0,17504.0,17603.0,191,305
17715,17693.0,17505.0,17604.0,179,298
17716,17694.0,17506.0,17605.0,173,292
17717,17695.0,17507.0,17606.0,165,289
17718,17696.0,17508.0,17607.0,157,283
17719,17697.0,17509.0,17608.0,153,281
17720,17698.0,17510.0,17609.0,148,277
17721,17699.0,17511.0,17610.0,144,274
17722,17700.0,17512.0,17611.0,139,271
17723,17701.0,17513.0,17612.0,139,271
17724,17702.0,17514.0,17613.0,135,267
17725,17703.0,17515.0,17614.0,132,264
17726,17704.0,17516.0,17615.0,127,262
17727,17705.0,17517.0,17616.0,120,258
17728,17706.0,17518.0,17617.0,115,254
17729,17707.0,17519.0,17618.0,109,249
17730,17708.0,17520.0,17619.0,104,247
17731,17709.0,17521.0,17620.0,100,244
17732,17710.0,17522.0,17621.0,96,242
17733,17711.0,17523.0,17622.0,94,241
17734,17712.0,17524.0,17623.0,91,239
17735,17713.0,17525.0,17624.0,88,237
17736,17714.0,17526.0,17625.0,86,236
17737,17715.0,17527.0,17626.0,81,232
17738,17716.0,17528.0,17627.0,78,228
17739,17717.0,17529.0,17628.0,74,226
17740,17718.0,17530.0,17629.0,72,224
17741,17719.0,17531.0,17630.0,68,221
17742,17720.0,17532.0,17631.0,64,219
17743,17721.0,17533.0,17632.0,62,217
17744,17722.0,17534.0,17633.0,61,215
17745,17723.0,17535.0,17634.0,58,211
17746,17724.0,17536.0,17635.0,55,207
17747,17725.0,17537.0,17636.0,53,204
17748,17726.0,17538.0,17637.0,52,201
17749,17727.0,17539.0,17638.0,50,195
17750,17728.0,17540.0,17639.0,48,192
17751,17729.0,17541.0,17640.0,45,187
17752,17730.0,17542.0,17641.0,43,180
17753,17731.0,17543.0,17642.0,37,169
17754,17732.0,17544.0,17643.0,32,162
17755,17733.0,17545.0,17644.0,28,160
17756,17734.0,17546.0,17645.0,28,158
17757,17735.0,17547.0,17646.0,28,156
17758,17736.0,17548.0,17647.0,30,155
17759,17737.0,17549.0,17648.0,30,154
17760,17738.0,17550.0,17649.0,31,154
17761,17739.0,17551.0,17650.0,33,154
17762,17740.0,17552.0,17651.0,37,153
17763,17741.0,17553.0,17652.0,44,152
17764,17742.0,17554.0,17653.0,50,151
17765,17743.0,17555.0,17654.0,56,151
17766,17744.0,17556.0,17655.0,63,150
17767,17745.0,17557.0,17656.0,69,148
17768,17746.0,17558.0,17657.0,75,146
17769,17747.0,17559.0,17658.0,79,142
17770,17748.0,17560.0,17659.0,83,140
17771,17749.0,17561.0,17660.0,87,138
17772,17750.0,17562.0,17661.0,89,137
17773,17751.0,17563.0,17662.0,91,135
17774,17752.0,17564.0,17663.0,94,132
17775,17753.0,17565.0,17664.0,99,130
17776,17754.0,17566.0,17665.0,101,127
17777,17755.0,17567.0,17666.0,107,123
17778,17756.0,17568.0,17667.0,109,119
17779,17757.0,17569.0,17668.0,113,115
17780,17758.0,17570.0,17669.0,117,110
17781,17759.0,17571.0,17670.0,118,110
17782,17760.0,17572.0,17671.0,119,107
17783,17761.0,17573.0,17672.0,123,104
17784,17762.0,17574.0,17673.0,127,102
17785,17763.0,17575.0,17674.0,130,98
17786,17764.0,17576.0,17675.0,134,96
17787,17765.0,17577.0,17676.0,138,92
17788,17766.0,17578.0,17677.0,141,90
17789,17767.0,17579.0,17678.0,144,88
17790,17768.0,17580.0,17679.0,148,85
17791,17769.0,17581.0,17680.0,151,83
17792,17770.0,17582.0,17681.0,155,80
17793,17771.0,17583.0,17682.0,160,78
17794,17772.0,17584.0,17683.0,163,74
17795,17773.0,17585.0,17684.0,168,71
17796,17774.0,17586.0,17685.0,173,69
17797,17775.0,17587.0,17686.0,176,66
17798,17776.0,17588.0,17687.0,180,64
17799,17777.0,17589.0,17688.0,183,62
17800,17778.0,17590.0,17689.0,184,61
17801,17779.0,17591.0,17690.0,186,60
17802,17780.0,17592.0,17691.0,187,59
17803,17781.0,17593.0,17692.0,189,57
17804,17782.0,17594.0,17693.0,190,56
17805,17783.0,17595.0,17694.0,191,55
17806,17784.0,17596.0,17695.0,192,54
17807,17785.0,17597.0,17696.0,193,54
17808,17786.0,17598.0,17697.0,193,53
17809,17787.0,17599.0,17698.0,196,52
17810,17788.0,17600.0,17699.0,197,50
17811,17789.0,17601.0,17700.0,199,49
17812,17790.0,17602.0,17701.0,202,44
17813,17791.0,17603.0,17702.0,204,43
17814,17792.0,17604.0,17703.0,205,41
17815,17793.0,17605.0,17704.0,205,41
17816,17794.0,17606.0,17705.0,207,39
17817,17795.0,17607.0,17706.0,211,37
17818,17796.0,17608.0,17707.0,214,35
17819,17797.0,17609.0,17708.0,220,32
17820,17798.0,17610.0,17709.0,225,30
17821,17799.0,17611.0,17710.0,227,28
17822,17800.0,17612.0,17711.0,228,28
