,Unnamed: 0,x,y
34348,34524.0,287,345
34349,34525.0,287,345
34350,34526.0,287,345
34351,34527.0,287,345
34352,34528.0,287,344
34353,34529.0,286,344
34354,34530.0,284,344
34355,34531.0,284,343
34356,34532.0,283,343
34357,34533.0,282,344
34358,34534.0,281,344
34359,34535.0,280,347
34360,34536.0,279,350
34361,34537.0,278,351
34362,34538.0,278,351
34363,34539.0,278,351
34364,34540.0,278,351
34365,34541.0,278,351
34366,34542.0,278,351
34367,34543.0,278,351
34368,34544.0,279,351
34369,34545.0,280,351
34370,34546.0,281,351
34371,34547.0,282,350
34372,34548.0,283,348
34373,34549.0,285,345
34374,34550.0,286,342
34375,34551.0,286,341
34376,34552.0,287,341
34377,34553.0,286,341
34378,34554.0,287,341
34379,34555.0,287,341
34380,34556.0,287,341
34381,34557.0,287,341
34382,34558.0,286,341
34383,34559.0,286,341
34384,34560.0,286,341
34385,34561.0,285,341
34386,34562.0,284,342
34387,34563.0,283,345
34388,34564.0,283,345
34389,34565.0,283,345
34390,34566.0,283,347
34391,34567.0,283,347
34392,34568.0,283,347
34393,34569.0,283,347
34394,34570.0,283,347
34395,34571.0,283,347
34396,34572.0,283,347
34397,34573.0,283,347
34398,34574.0,283,347
34399,34575.0,283,347
34400,34576.0,283,347
34401,34577.0,284,346
34402,34578.0,285,344
34403,34579.0,285,343
34404,34580.0,285,342
34405,34581.0,285,342
34406,34582.0,285,342
34407,34583.0,285,342
34408,34584.0,285,342
34409,34585.0,285,342
34410,34586.0,285,342
34411,34587.0,285,342
34412,34588.0,285,342
34413,34589.0,285,342
34414,34590.0,285,342
34415,34591.0,285,343
34416,34592.0,285,344
34417,34593.0,285,344
34418,34594.0,285,344
34419,34595.0,285,344
34420,34596.0,285,344
34421,34597.0,285,344
34422,34598.0,285,344
34423,34599.0,285,344
34424,34600.0,285,344
34425,34601.0,285,344
34426,34602.0,285,344
34427,34603.0,285,344
34428,34604.0,285,344
34429,34605.0,285,344
34430,34606.0,285,344
34431,34607.0,285,344
34432,34608.0,285,344
34433,34609.0,285,344
34434,34610.0,284,341
34435,34611.0,284,340
34436,34612.0,283,340
34437,34613.0,283,340
34438,34614.0,283,340
34439,34615.0,283,340
34440,34616.0,283,341
34441,34617.0,283,341
34442,34618.0,283,341
34443,34619.0,283,340
34444,34620.0,283,340
34445,34621.0,283,340
34446,34622.0,283,340
34447,34623.0,283,340
34448,34624.0,283,340
34449,34625.0,283,341
34450,34626.0,283,343
34451,34627.0,284,344
34452,34628.0,284,346
34453,34629.0,285,348
34454,34630.0,284,352
34455,34631.0,283,357
34456,34632.0,283,359
34457,34633.0,282,361
34458,34634.0,281,364
34459,34635.0,281,368
34460,34636.0,279,373
34461,34637.0,278,377
34462,34638.0,278,384
34463,34639.0,277,391
34464,34640.0,276,396
34465,34641.0,276,397
34466,34642.0,276,397
34467,34643.0,273,398
34468,34644.0,269,400
34469,34645.0,261,411
34470,34646.0,262,417
34471,34647.0,262,417
34472,34648.0,266,430
34473,34649.0,266,436
34474,,268,436
34475,,268,435
34476,,268,435
34477,,268,435
34478,34651.0,307,445
34479,34652.0,351,449
34480,34653.0,387,468
34481,34654.0,431,487
34482,34655.0,481,502
34483,34656.0,527,512
34484,34657.0,578,525
34485,34658.0,617,542
34486,,682,558
34487,,686,564
34488,,681,575
34489,,676,580
34490,34659.0,666,556
34491,34663.0,674,597
34492,34664.0,665,604
34493,34665.0,656,610
34494,34666.0,655,616
34495,34667.0,659,629
34496,34668.0,661,645
34497,34669.0,660,651
34498,34670.0,658,655
34499,34671.0,654,658
34500,34672.0,648,661
34501,34673.0,644,665
34502,34674.0,640,671
34503,34675.0,639,677
34504,34676.0,639,681
34505,34677.0,638,686
34506,34678.0,638,687
34507,34679.0,638,689
34508,34680.0,637,691
34509,34681.0,636,694
34510,34682.0,635,694
34511,34683.0,635,681
34512,34684.0,636,673
34513,34685.0,638,668
34514,34686.0,640,667
34515,34687.0,642,666
34516,34688.0,645,664
34517,34689.0,648,662
34518,34690.0,652,656
34519,34691.0,653,649
34520,34692.0,653,644
34521,34693.0,652,640
34522,34694.0,651,634
34523,34695.0,650,629
34524,34696.0,649,628
34525,34697.0,649,627
34526,34698.0,649,626
34527,34699.0,649,626
34528,34700.0,649,625
34529,34701.0,650,624
34530,34702.0,652,623
34531,34703.0,653,620
34532,34704.0,654,619
34533,34705.0,654,616
34534,34706.0,655,613
34535,34707.0,655,611
34536,34708.0,655,608
34537,34709.0,654,602
34538,34710.0,653,596
34539,34711.0,652,595
34540,34712.0,651,589
34541,34713.0,651,584
34542,34714.0,650,580
34543,34715.0,650,577
34544,34716.0,650,574
34545,34717.0,650,572
34546,34718.0,650,569
34547,34719.0,650,569
34548,34720.0,650,568
34549,34721.0,651,567
34550,34722.0,651,567
34551,34723.0,652,565
34552,34724.0,653,563
34553,34725.0,654,561
34554,34726.0,654,560
34555,34727.0,655,558
34556,34728.0,656,554
34557,34729.0,656,550
34558,34730.0,657,547
34559,34731.0,657,544
34560,34732.0,656,541
34561,34733.0,656,537
34562,34734.0,656,532
34563,34735.0,656,527
34564,34736.0,654,522
34565,34737.0,652,516
34566,34738.0,651,511
34567,34739.0,651,507
34568,34740.0,651,503
34569,34741.0,651,503
34570,34742.0,651,502
34571,34743.0,653,501
34572,34744.0,654,499
34573,34745.0,656,499
34574,34746.0,658,498
34575,34747.0,661,498
34576,34748.0,663,498
34577,34749.0,665,497
34578,34750.0,666,496
34579,34751.0,667,496
34580,34752.0,669,495
34581,34753.0,670,492
34582,34754.0,671,490
34583,34755.0,671,489
34584,34756.0,672,487
34585,34757.0,675,482
34586,34758.0,675,476
34587,34759.0,675,473
34588,34760.0,675,468
34589,34761.0,675,463
34590,34762.0,675,460
34591,34763.0,675,457
34592,34764.0,675,456
34593,34765.0,675,455
34594,34766.0,676,452
34595,34767.0,676,450
34596,34768.0,676,448
34597,34769.0,677,447
34598,34770.0,677,445
34599,34771.0,679,441
34600,34772.0,679,440
34601,34773.0,680,438
34602,34774.0,681,436
34603,34775.0,681,435
34604,34776.0,681,433
34605,34777.0,681,429
34606,34778.0,681,426
34607,34779.0,681,422
34608,34780.0,681,418
34609,34781.0,681,416
34610,34782.0,681,414
34611,34783.0,682,413
34612,34784.0,682,412
34613,34785.0,682,410
34614,34786.0,682,409
34615,34787.0,683,408
34616,34788.0,683,407
34617,34789.0,683,405
34618,34790.0,683,404
34619,34791.0,683,403
34620,34792.0,675,399
34621,34793.0,656,397
34622,34794.0,635,399
34623,34795.0,614,404
34624,34796.0,608,405
34625,34797.0,603,406
34626,34798.0,599,407
34627,34799.0,599,408
34628,34800.0,594,411
34629,34801.0,590,414
34630,34802.0,588,416
34631,34803.0,586,418
34632,34804.0,585,419
34633,34805.0,584,419
34634,34806.0,584,419
34635,34807.0,584,419
34636,34808.0,584,419
34637,34809.0,584,419
34638,34810.0,584,419
34639,34811.0,584,421
34640,34812.0,584,422
34641,34813.0,583,423
34642,34814.0,576,428
34643,34815.0,568,432
34644,34816.0,564,434
34645,34817.0,562,437
34646,34818.0,560,439
34647,34819.0,558,443
34648,34820.0,558,446
34649,34821.0,557,448
34650,34822.0,556,451
34651,34823.0,555,453
34652,34824.0,555,454
34653,34825.0,554,455
34654,34826.0,554,455
34655,34827.0,553,457
34656,34828.0,551,457
34657,34829.0,547,459
34658,34830.0,546,459
34659,34831.0,545,459
34660,34832.0,542,462
34661,34833.0,542,463
34662,34834.0,540,466
34663,34835.0,538,468
34664,34836.0,537,470
34665,34837.0,537,470
34666,34838.0,537,470
34667,34839.0,537,470
34668,34840.0,537,470
34669,34841.0,537,470
34670,34842.0,537,470
34671,34843.0,537,470
34672,34844.0,537,471
34673,34845.0,536,471
34674,34846.0,535,472
34675,34847.0,535,473
34676,34848.0,533,474
34677,34849.0,530,476
34678,34850.0,529,477
34679,34851.0,528,478
34680,34852.0,527,479
34681,34853.0,524,481
34682,34854.0,522,484
34683,34855.0,519,485
34684,34856.0,519,486
34685,34857.0,518,487
34686,34858.0,515,490
34687,34859.0,513,492
34688,34860.0,512,494
34689,34861.0,511,495
34690,34862.0,509,501
34691,34863.0,507,507
34692,34864.0,506,508
34693,34865.0,506,510
34694,34866.0,506,511
34695,34867.0,506,511
34696,34868.0,506,511
34697,34869.0,506,512
34698,34870.0,506,512
34699,34871.0,506,512
34700,34872.0,506,512
34701,34873.0,506,512
34702,34874.0,506,512
34703,34875.0,507,510
34704,34876.0,508,508
34705,34877.0,509,507
34706,34878.0,510,504
34707,34879.0,510,504
34708,34880.0,510,503
34709,34881.0,510,501
34710,34882.0,510,501
34711,34883.0,510,501
34712,34884.0,510,501
34713,34885.0,510,501
34714,34886.0,510,501
34715,34887.0,510,501
34716,34888.0,510,501
34717,34889.0,510,501
34718,34890.0,510,501
34719,34891.0,510,500
34720,34892.0,510,498
34721,34893.0,511,497
34722,34894.0,511,496
34723,34895.0,511,496
34724,34896.0,511,496
34725,34897.0,511,496
34726,34898.0,511,496
34727,34899.0,511,496
34728,34900.0,511,496
34729,34901.0,511,496
34730,34902.0,511,496
34731,34903.0,511,496
34732,34904.0,511,496
34733,34905.0,511,496
34734,34906.0,511,496
34735,34907.0,511,496
34736,34908.0,511,496
34737,34909.0,511,496
34738,34910.0,511,496
34739,34911.0,511,496
34740,34912.0,511,496
34741,34913.0,511,496
34742,34914.0,511,496
34743,34915.0,511,496
34744,34916.0,511,496
34745,34917.0,511,496
34746,34918.0,511,496
34747,34919.0,511,496
34748,34920.0,511,496
34749,34921.0,511,495
34750,34922.0,511,495
34751,34923.0,512,494
34752,34924.0,512,494
34753,34925.0,512,493
34754,34926.0,512,493
34755,34927.0,512,493
34756,34928.0,512,492
34757,34929.0,512,492
34758,34930.0,513,490
34759,34931.0,514,488
34760,34932.0,514,488
34761,34933.0,515,485
34762,34934.0,515,482
34763,34935.0,515,482
34764,34936.0,516,479
34765,34937.0,517,477
34766,34938.0,517,475
34767,34939.0,517,475
34768,34940.0,517,473
34769,34941.0,517,472
34770,34942.0,517,472
34771,34943.0,517,471
34772,34944.0,517,470
34773,34945.0,517,470
34774,34946.0,517,469
34775,34947.0,517,469
34776,34948.0,517,467
34777,34949.0,517,467
34778,34950.0,518,465
34779,34951.0,517,462
34780,34952.0,517,462
34781,34953.0,517,462
34782,34954.0,517,457
34783,34955.0,517,457
34784,34956.0,517,455
34785,34957.0,517,455
34786,34958.0,517,455
34787,34959.0,517,454
34788,34960.0,517,454
34789,34961.0,517,454
34790,34962.0,517,454
34791,34963.0,517,454
34792,34964.0,517,454
34793,34965.0,517,454
34794,34966.0,517,454
34795,34967.0,517,454
34796,34968.0,517,454
34797,34969.0,517,454
34798,34970.0,517,454
34799,34971.0,517,454
34800,34972.0,517,453
34801,34973.0,517,453
34802,34974.0,517,452
34803,34975.0,517,452
34804,34976.0,517,452
34805,34977.0,517,452
34806,34978.0,517,452
34807,34979.0,517,452
34808,34980.0,517,452
34809,34981.0,517,452
34810,34982.0,517,452
34811,34983.0,517,452
34812,34984.0,517,452
34813,34985.0,517,452
34814,34986.0,517,452
34815,34987.0,517,453
34816,34988.0,517,453
34817,34989.0,517,453
34818,34990.0,516,453
34819,34991.0,516,453
34820,34992.0,516,453
34821,34993.0,516,453
34822,34994.0,516,453
34823,34995.0,516,453
34824,34996.0,516,453
34825,34997.0,516,453
34826,34998.0,516,453
34827,34999.0,516,453
34828,35000.0,516,453
34829,35001.0,516,453
34830,35002.0,516,453
34831,35003.0,516,453
34832,35004.0,516,454
34833,35005.0,515,454
34834,35006.0,515,454
34835,35007.0,515,454
34836,35008.0,515,454
34837,35009.0,515,454
34838,35010.0,515,454
34839,35011.0,515,454
34840,35012.0,515,454
34841,35013.0,515,454
34842,35014.0,515,454
34843,35015.0,515,454
34844,35016.0,515,454
34845,35017.0,515,454
34846,35018.0,515,454
34847,35019.0,515,452
34848,35020.0,515,452
34849,35021.0,514,450
34850,35022.0,514,448
34851,35023.0,513,447
34852,35024.0,513,447
34853,35025.0,513,446
34854,35026.0,513,446
34855,35027.0,512,445
34856,35028.0,512,445
34857,35029.0,512,444
34858,35030.0,512,443
34859,35031.0,512,443
34860,35032.0,512,442
34861,35033.0,512,442
34862,35034.0,512,442
34863,35035.0,512,442
34864,35036.0,512,442
34865,35037.0,512,442
34866,35038.0,512,442
34867,35039.0,512,442
34868,35040.0,512,442
34869,35041.0,512,442
34870,35042.0,512,442
34871,35043.0,512,442
34872,35044.0,512,442
34873,35045.0,512,442
34874,35046.0,512,442
34875,35047.0,512,442
34876,35048.0,512,442
34877,35049.0,512,442
34878,35050.0,513,443
34879,35051.0,513,443
34880,35052.0,513,445
34881,35053.0,513,445
34882,35054.0,513,446
34883,35055.0,513,446
34884,35056.0,513,446
34885,35057.0,513,446
34886,35058.0,513,446
34887,35059.0,513,447
34888,35060.0,513,447
34889,35061.0,513,447
34890,35062.0,513,447
34891,35063.0,513,448
34892,35064.0,513,448
34893,35065.0,513,450
34894,35066.0,513,450
34895,35067.0,513,451
34896,35068.0,513,451
34897,35069.0,513,451
34898,35070.0,513,451
34899,35071.0,513,452
34900,35072.0,513,452
34901,35073.0,513,452
34902,35074.0,513,452
34903,35075.0,513,452
34904,35076.0,513,452
34905,35077.0,513,452
34906,35078.0,513,452
34907,35079.0,513,452
34908,,519,465
34909,,520,463
34910,,520,462
34911,,519,461
34912,,516,458
34913,,515,457
34914,,515,456
34915,,515,456
34916,,515,456
34917,,515,456
34918,,515,457
34919,,515,457
34920,,515,458
34921,,516,459
34922,,517,464
34923,,518,466
34924,,518,467
34925,,518,468
34926,,520,473
34927,,521,475
34928,,522,480
34929,,523,482
34930,,523,483
34931,,525,485
34932,,525,485
34933,,525,486
34934,,526,487
34935,,527,487
34936,,528,489
34937,,529,492
34938,,531,496
34939,,531,505
34940,,531,505
34941,,532,506
34942,,535,509
34943,,539,517
34944,,539,517
34945,,539,519
34946,,536,513
34947,35081.0,542,524
34948,35082.0,539,525
34949,35083.0,536,529
34950,35084.0,535,531
34951,,544,540
34952,,544,540
34953,35085.0,542,536
34954,,550,549
34955,,550,549
34956,,550,549
34957,35086.0,548,544
34958,35087.0,549,556
34959,35088.0,548,562
34960,35089.0,549,567
34961,35090.0,551,571
34962,35091.0,553,573
34963,35092.0,569,578
34964,35093.0,584,577
34965,35094.0,609,574
34966,35095.0,628,571
34967,35096.0,645,570
34968,35097.0,675,570
34969,35098.0,687,570
34970,35099.0,693,571
34971,35100.0,694,571
34972,35101.0,697,572
34973,35102.0,697,572
34974,35103.0,697,572
34975,35104.0,697,572
34976,35105.0,697,572
34977,35106.0,697,572
34978,35107.0,697,572
34979,35108.0,698,569
34980,35109.0,699,567
34981,35110.0,699,567
34982,35111.0,699,567
34983,35112.0,699,567
34984,35113.0,698,567
34985,35114.0,698,567
34986,35115.0,698,567
34987,35116.0,698,567
34988,35117.0,698,565
34989,35118.0,698,565
34990,35119.0,698,565
34991,35120.0,698,564
34992,35121.0,699,564
34993,35122.0,699,564
34994,35123.0,700,565
34995,35124.0,700,565
34996,35125.0,700,565
34997,35126.0,700,565
34998,35127.0,700,565
34999,35128.0,700,565
35000,35129.0,700,565
35001,35130.0,700,565
35002,35131.0,700,565
35003,35132.0,700,565
35004,35133.0,700,565
35005,35134.0,700,565
35006,35135.0,700,566
35007,35136.0,700,566
35008,35137.0,700,566
35009,35138.0,700,566
35010,35139.0,700,566
35011,35140.0,700,566
35012,35141.0,700,566
35013,35142.0,701,566
35014,35143.0,704,564
35015,35144.0,705,564
35016,35145.0,705,564
35017,35146.0,705,564
35018,35147.0,705,564
35019,35148.0,705,564
35020,35149.0,705,564
35021,35150.0,705,564
35022,35151.0,704,564
35023,35152.0,704,564
35024,35153.0,704,563
35025,35154.0,704,563
35026,35155.0,704,563
35027,35156.0,704,563
35028,35157.0,704,563
35029,35158.0,703,563
35030,35159.0,703,563
35031,35160.0,703,563
35032,35161.0,703,563
35033,35162.0,703,563
35034,35163.0,702,564
35035,35164.0,701,564
35036,35165.0,701,564
35037,35166.0,701,564
35038,35167.0,701,564
35039,35168.0,700,564
35040,35169.0,698,564
35041,35170.0,698,564
35042,35171.0,702,565
35043,35172.0,703,565
35044,35173.0,703,564
35045,35174.0,700,563
35046,35175.0,700,562
35047,35176.0,700,562
35048,35177.0,700,562
35049,35178.0,700,562
35050,35179.0,700,562
35051,35180.0,700,562
35052,35181.0,700,562
35053,35182.0,700,562
35054,35183.0,700,562
35055,35184.0,699,559
35056,35185.0,697,556
35057,35186.0,697,557
35058,35187.0,697,559
35059,35188.0,697,559
35060,35189.0,693,560
35061,35190.0,691,561
35062,35191.0,690,562
35063,35192.0,690,562
35064,35193.0,691,562
35065,35194.0,691,562
35066,35195.0,691,562
35067,35196.0,691,562
35068,35197.0,691,561
35069,35198.0,691,560
35070,35199.0,691,560
35071,35200.0,691,560
35072,35201.0,691,560
35073,35202.0,691,560
35074,35203.0,691,560
35075,35204.0,691,560
35076,35205.0,691,560
35077,35206.0,691,560
35078,35207.0,691,560
35079,35208.0,691,560
35080,35209.0,691,560
35081,35210.0,691,560
35082,35211.0,691,560
35083,35212.0,692,561
35084,35213.0,695,562
35085,35214.0,695,563
35086,35215.0,695,563
35087,35216.0,695,563
35088,35217.0,695,562
35089,35218.0,696,562
35090,35219.0,696,562
35091,35220.0,696,562
35092,35221.0,696,562
35093,35222.0,696,562
35094,35223.0,696,562
35095,35224.0,696,562
35096,35225.0,696,562
35097,35226.0,696,562
35098,35227.0,696,562
35099,35228.0,696,562
35100,35229.0,696,562
35101,35230.0,696,562
35102,35231.0,696,562
35103,35232.0,696,562
35104,35233.0,696,562
35105,35234.0,696,562
35106,35235.0,696,562
35107,35236.0,696,562
35108,35237.0,696,562
35109,35238.0,696,562
35110,35239.0,696,562
35111,35240.0,696,562
35112,35241.0,696,562
35113,35242.0,696,562
35114,35243.0,696,562
35115,35244.0,699,559
35116,35245.0,700,558
35117,35246.0,700,558
35118,35247.0,702,559
35119,35248.0,705,561
35120,35249.0,707,565
35121,35250.0,709,567
35122,35251.0,710,568
35123,35252.0,710,568
35124,35253.0,710,568
35125,35254.0,709,567
35126,35255.0,709,567
35127,35256.0,709,567
35128,35257.0,709,567
35129,35258.0,709,567
35130,35259.0,709,567
35131,35260.0,708,567
35132,35261.0,708,567
35133,35262.0,708,566
35134,35263.0,707,566
35135,35264.0,707,566
35136,35265.0,707,566
35137,35266.0,707,566
35138,35267.0,707,566
35139,35268.0,707,566
35140,35269.0,707,566
35141,35270.0,707,566
35142,35271.0,707,566
35143,35272.0,707,566
35144,35273.0,707,566
35145,35274.0,707,566
35146,35275.0,707,566
35147,35276.0,707,566
35148,35277.0,707,566
35149,35278.0,707,566
35150,35279.0,707,566
35151,35280.0,707,566
35152,35281.0,707,566
35153,35282.0,707,566
35154,35283.0,708,565
35155,35284.0,708,564
35156,35285.0,710,559
35157,35286.0,712,553
35158,35287.0,713,549
35159,35288.0,713,546
35160,35289.0,713,542
35161,35290.0,712,540
35162,35291.0,709,535
35163,35292.0,707,533
35164,35293.0,706,532
35165,35294.0,706,531
35166,35295.0,706,531
35167,35296.0,706,529
35168,35297.0,706,526
35169,35298.0,706,522
35170,35299.0,706,519
35171,35300.0,705,516
35172,35301.0,705,515
35173,35302.0,705,513
35174,35303.0,704,512
35175,35304.0,704,512
35176,35305.0,704,511
35177,35306.0,703,508
35178,35307.0,703,508
35179,35308.0,703,507
35180,35309.0,703,505
35181,35310.0,702,504
35182,35311.0,702,501
35183,35312.0,702,499
35184,35313.0,702,497
35185,35314.0,702,496
35186,35315.0,703,494
35187,35316.0,703,490
35188,35317.0,703,487
35189,35318.0,704,486
35190,35319.0,703,485
35191,35320.0,703,484
35192,35321.0,699,480
35193,35322.0,694,478
35194,35323.0,684,478
35195,35324.0,660,480
35196,35325.0,639,484
35197,35326.0,627,484
35198,35327.0,625,484
35199,35328.0,609,482
35200,35329.0,596,482
35201,35330.0,590,482
35202,35331.0,584,481
35203,35332.0,585,481
35204,35333.0,592,474
35205,35334.0,599,464
35206,35335.0,602,454
35207,35336.0,603,440
35208,35337.0,606,431
35209,35338.0,607,427
35210,35339.0,609,422
35211,35340.0,611,419
35212,35341.0,614,416
35213,35342.0,617,409
35214,35343.0,619,402
35215,35344.0,619,401
35216,35345.0,620,399
35217,35346.0,620,395
35218,35347.0,622,389
35219,35348.0,623,381
35220,35349.0,624,375
35221,35350.0,624,372
35222,35351.0,624,369
35223,35352.0,623,366
35224,35353.0,623,364
35225,35354.0,623,363
35226,35355.0,622,358
35227,35356.0,622,349
35228,35357.0,622,338
35229,35358.0,622,332
35230,35359.0,623,329
35231,35360.0,623,326
35232,35361.0,624,322
35233,35362.0,625,319
35234,35363.0,625,316
35235,35364.0,625,312
35236,35365.0,625,306
35237,35366.0,625,303
35238,35367.0,625,302
35239,35368.0,625,299
35240,35369.0,625,294
35241,35370.0,625,290
35242,35371.0,624,282
35243,35372.0,623,275
35244,35373.0,623,268
35245,35374.0,623,268
35246,35375.0,623,268
35247,35376.0,623,268
35248,35377.0,623,268
35249,35378.0,623,264
35250,35379.0,624,260
35251,35380.0,624,258
35252,35381.0,624,256
35253,35382.0,625,253
35254,35383.0,625,250
35255,35384.0,626,244
35256,35385.0,628,236
35257,35386.0,629,230
35258,35387.0,630,225
35259,35388.0,631,223
35260,35389.0,631,221
35261,35390.0,632,215
35262,35391.0,633,208
35263,35392.0,633,203
35264,35393.0,634,198
35265,35394.0,634,195
35266,35395.0,634,191
35267,35396.0,634,188
35268,35397.0,634,186
35269,35398.0,634,185
35270,35399.0,634,184
35271,35400.0,634,184
35272,35401.0,634,183
35273,35402.0,634,180
35274,35403.0,633,177
35275,35404.0,633,171
35276,35405.0,633,165
35277,35406.0,633,163
35278,35407.0,633,160
35279,35408.0,632,157
35280,35409.0,632,151
35281,35410.0,632,145
35282,35411.0,632,142
35283,35412.0,632,138
35284,35413.0,633,133
35285,35414.0,633,129
35286,35415.0,633,124
35287,35416.0,633,120
35288,35417.0,634,114
35289,35418.0,634,110
35290,35419.0,634,105
35291,35420.0,634,99
35292,35421.0,635,95
35293,35422.0,635,92
35294,35423.0,636,86
35295,35424.0,636,80
35296,35425.0,636,70
35297,35426.0,636,66
35298,35427.0,636,64
35299,35428.0,636,63
35300,35429.0,636,62
35301,35430.0,636,60
35302,35431.0,636,57
35303,35432.0,636,53
35304,35433.0,636,49
35305,35434.0,636,45
35306,35435.0,636,43
35307,35436.0,636,40
35308,35437.0,635,35
35309,35438.0,634,29
35310,35439.0,634,25
35311,35440.0,634,22
35312,35441.0,634,19
35313,35442.0,634,16
35314,35443.0,634,14
35315,35444.0,634,12
35316,35445.0,634,9
35317,35446.0,634,6
35318,35447.0,635,2
35319,35448.0,635,0
35320,35449.0,635,0
35321,35450.0,635,0
35322,35451.0,635,0
35323,35452.0,636,3
35324,35453.0,636,10
35325,35454.0,636,16
35326,35455.0,637,21
35327,35456.0,637,23
35328,35457.0,637,26
35329,35458.0,638,30
35330,35459.0,638,33
35331,35460.0,639,36
35332,35461.0,639,40
35333,35462.0,640,42
35334,35463.0,640,43
35335,35464.0,640,45
35336,35465.0,640,49
35337,35466.0,640,50
35338,35467.0,640,54
35339,35468.0,640,54
35340,35469.0,640,58
35341,35470.0,639,62
35342,35471.0,638,65
35343,35472.0,638,68
35344,35473.0,637,71
35345,35474.0,636,74
35346,35475.0,636,74
35347,35476.0,636,74
35348,35477.0,636,74
35349,35478.0,636,74
35350,35479.0,636,74
35351,35480.0,636,74
35352,35481.0,636,74
35353,35482.0,636,74
35354,35483.0,636,74
35355,35484.0,636,74
35356,35485.0,636,76
35357,35486.0,637,78
35358,35487.0,638,78
35359,35488.0,638,79
35360,35489.0,639,81
35361,35490.0,640,82
35362,35491.0,641,84
35363,35492.0,641,85
35364,35493.0,642,86
35365,35494.0,643,87
35366,35495.0,643,89
35367,35496.0,644,90
35368,35497.0,644,91
35369,35498.0,645,92
35370,35499.0,645,92
35371,35500.0,645,94
35372,35501.0,645,94
35373,35502.0,646,97
35374,35503.0,647,99
35375,35504.0,647,101
35376,35505.0,648,102
35377,35506.0,648,103
35378,35507.0,648,105
35379,,653,109
35380,,652,111
35381,,652,112
35382,,657,115
35383,,657,118
35384,,657,121
35385,,663,126
35386,35509.0,663,133
35387,35510.0,663,133
35388,35511.0,663,133
35389,35512.0,663,133
35390,35513.0,663,133
35391,35514.0,663,133
35392,35515.0,663,134
35393,35516.0,663,134
35394,35517.0,663,136
35395,35518.0,663,142
35396,35519.0,663,148
35397,35520.0,663,153
35398,35521.0,663,156
35399,35522.0,663,157
35400,35523.0,663,157
35401,35524.0,663,159
35402,35525.0,663,161
35403,,664,166
35404,,664,166
35405,,664,166
35406,,664,166
35407,,664,166
35408,,664,166
35409,,664,166
35410,,664,166
35411,,664,166
35412,,664,167
35413,,664,167
35414,35526.0,663,163
35415,35527.0,663,166
35416,35528.0,662,169
35417,35529.0,662,172
35418,35530.0,662,175
35419,35531.0,661,178
35420,35532.0,661,179
35421,35533.0,661,180
35422,35534.0,661,183
35423,35535.0,660,185
35424,35536.0,660,187
35425,35537.0,660,189
35426,35538.0,660,191
35427,35539.0,659,195
35428,35540.0,659,196
35429,35541.0,659,198
35430,35542.0,659,198
35431,35543.0,659,198
35432,35544.0,659,198
35433,35545.0,659,198
35434,35546.0,659,198
35435,35547.0,659,198
35436,35548.0,659,198
35437,35549.0,659,198
35438,35550.0,659,199
35439,35551.0,659,200
35440,35552.0,659,201
35441,35553.0,658,204
35442,35554.0,658,206
35443,35555.0,657,208
35444,35556.0,657,209
35445,35557.0,657,209
35446,35558.0,656,211
35447,35559.0,655,212
35448,35560.0,654,215
35449,35561.0,653,218
35450,35562.0,651,221
35451,35563.0,650,224
35452,35564.0,650,226
35453,35565.0,649,228
35454,35566.0,649,228
35455,35567.0,649,228
35456,35568.0,648,231
35457,35569.0,648,234
35458,35570.0,648,238
35459,35571.0,648,241
35460,35572.0,648,244
35461,35573.0,648,246
35462,35574.0,650,250
35463,35575.0,651,254
35464,35576.0,652,257
35465,35577.0,652,260
35466,35578.0,652,262
35467,35579.0,652,262
35468,35582.0,637,271
35469,35583.0,619,280
35470,35584.0,601,290
35471,35585.0,588,297
35472,35586.0,579,301
35473,35587.0,570,303
35474,35588.0,563,306
35475,35589.0,558,309
35476,35590.0,556,311
35477,35591.0,554,312
35478,35592.0,548,314
35479,35593.0,540,318
35480,35594.0,532,321
35481,35595.0,527,323
35482,35596.0,523,325
35483,35597.0,518,327
35484,35598.0,512,329
35485,35599.0,508,331
35486,35600.0,503,334
35487,35601.0,495,338
35488,35602.0,489,341
35489,35603.0,484,343
35490,35604.0,481,344
35491,35605.0,476,346
35492,35606.0,469,350
35493,35607.0,462,353
35494,35608.0,455,357
35495,35609.0,448,360
35496,35610.0,443,362
35497,35611.0,437,364
35498,35612.0,434,366
35499,35613.0,432,367
35500,35614.0,427,369
35501,35615.0,420,373
35502,35616.0,412,377
35503,35617.0,407,379
35504,35618.0,405,381
35505,35619.0,400,383
35506,35620.0,396,386
35507,35621.0,395,387
35508,35622.0,395,387
35509,35623.0,395,387
35510,35624.0,395,387
35511,35625.0,398,386
35512,35626.0,401,385
35513,35627.0,404,384
35514,35628.0,407,381
35515,35629.0,412,377
35516,35630.0,417,372
35517,35631.0,422,368
35518,35632.0,427,364
35519,35633.0,432,361
35520,35634.0,435,360
35521,35635.0,438,358
35522,35636.0,444,356
35523,35637.0,447,354
35524,35638.0,448,353
35525,35639.0,449,352
35526,35640.0,450,350
35527,35641.0,452,347
35528,35642.0,453,344
35529,35643.0,455,341
35530,35644.0,457,335
35531,35645.0,458,331
35532,35646.0,458,328
35533,35647.0,459,326
35534,35648.0,459,324
35535,35649.0,459,322
